lat;lng;couvert;capacite;payant;type
48.8307747949;2.41321839966;NON;10;NON;ratelier
48.8472873949;2.41156209966;NON;16;NON;arceaux
48.8416825949;2.41308959966;NON;12;NON;arceaux
48.8328953949;2.41455909966;NON;18;NON;arceaux
48.8467031949;2.41273989966;NON;6;NON;inconnu
48.8103988949;2.41563679966;NON;6;NON;arceaux
48.8124851949;2.41607529966;NON;10;NON;arceaux
48.8216079949;2.41573689966;NON;6;NON;arceaux
48.8676224949;2.41097799966;NON;28;NON;arceaux
48.8662180949;2.41131929966;NON;16;NON;arceaux
48.8698192949;2.41037649966;NON;4;NON;arceaux
48.8705368949;2.41078939966;NON;24;NON;arceaux
48.8787153949;2.41041419966;NON;10;NON;inconnu
48.8717623949;2.41152529966;NON;6;NON;arceaux
48.8769300949;2.41193339966;NON;22;NON;inconnu
48.8727348949;2.41284689966;NON;8;NON;arceaux
48.8759177949;2.41250479966;NON;10;NON;inconnu
48.8918034949;2.41176189966;NON;10;NON;arceaux
48.8931420949;2.41326229966;NON;18;NON;arceaux
48.8618902949;2.41602189966;NON;8;NON;arceaux
48.8463294949;2.42029629966;OUI;12;NON;arceaux
48.8518545949;2.41962609966;NON;10;NON;arceaux
48.8462053949;2.42234409966;NON;8;NON;inconnu
48.8473767949;2.42242089966;NON;6;NON;arceaux
48.8486561949;2.42319099966;NON;10;NON;arceaux
48.8479560949;2.42385649966;NON;12;NON;arceaux
48.8532656949;2.42452889966;NON;2;NON;inconnu
48.8559591949;2.42462309966;NON;14;NON;arceaux
48.8456610949;2.42781759966;OUI;12;NON;arceaux
48.9210797949;2.41070699966;NON;10;NON;inconnu
48.9310108449;2.42532149966;NON;0;NON;inconnu
49.0018491949;2.42133069966;NON;4;NON;arceaux
48.6316365949;2.43379469966;OUI;0;NON;inconnu
48.6360251949;2.44700409966;NON;10;NON;arceaux
48.7058898949;2.45739279966;NON;6;NON;arceaux
48.7092618949;2.45975339966;OUI;10;NON;arceaux
48.7038105949;2.46076049966;NON;8;NON;arceaux
48.4033635949;2.46973269966;NON;6;NON;inconnu
48.4029375949;2.47013599966;NON;6;NON;inconnu
48.5900572949;2.47061039966;NON;3;NON;arceaux
48.6134199949;2.47345809966;OUI;56;OUI;arceaux
48.6136196949;2.47363779966;OUI;40;NON;arceaux
48.7063793949;2.48347199965;OUI;10;NON;inconnu
48.7067788949;2.48368059965;OUI;12;NON;arceaux
48.7073035949;2.49636119965;NON;0;NON;inconnu
48.7857223949;2.42863819966;NON;2;NON;arceaux
48.8009953949;2.43104359966;NON;6;NON;arceaux
48.8036022949;2.43311309966;NON;6;NON;arceaux
48.8041199949;2.44383169966;OUI;28;NON;arceaux
48.8448591949;2.42927479966;NON;20;NON;inconnu
48.8454324949;2.43032679966;OUI;10;NON;arceaux
48.8411290949;2.43208779966;NON;20;NON;arceaux
48.8452153949;2.43098389966;OUI;10;NON;arceaux
48.8464256949;2.43120629966;NON;8;NON;arceaux
48.8472599949;2.43132329966;NON;10;NON;arceaux
48.8487419949;2.43164919966;NON;4;NON;inconnu
48.8475518949;2.43274459966;NON;20;NON;arceaux
48.8484796949;2.43337459966;NON;10;NON;arceaux
48.8473753949;2.43407389966;OUI;156;NON;inconnu
48.8509832949;2.43343509966;NON;10;NON;arceaux
48.8452543949;2.43463579966;NON;10;NON;arceaux
48.8484794949;2.43445399966;NON;6;NON;arceaux
48.8457909949;2.43520709966;NON;10;NON;arceaux
48.8448122949;2.43709879966;NON;14;NON;arceaux
48.8577755949;2.43566379966;NON;12;NON;arceaux
48.8460585949;2.43798649966;NON;10;NON;arceaux
48.8508339949;2.43777129966;NON;16;NON;arceaux
48.8481361949;2.43977969966;NON;28;NON;arceaux
48.8493246949;2.44027629966;NON;10;NON;arceaux
48.8477655949;2.44102529966;NON;24;NON;arceaux
48.8524481949;2.44307759966;NON;4;NON;arceaux
48.8478565949;2.44452789966;NON;10;NON;arceaux
48.8518851949;2.44380719966;NON;10;NON;arceaux
48.8458323949;2.44639859966;NON;12;NON;arceaux
48.8619858949;2.44198839966;NON;22;NON;arceaux
48.8624619949;2.44195239966;NON;4;NON;arceaux
48.8624235949;2.44251299966;NON;4;NON;arceaux
48.8564513949;2.44447649966;NON;0;NON;arceaux
48.7305190949;2.44730109966;NON;12;NON;arceaux
48.8027456949;2.44698339966;OUI;40;OUI;abri
48.7969687949;2.44829079966;NON;12;NON;arceaux
48.7894473949;2.44967519966;NON;6;NON;inconnu
48.7683559949;2.45594799966;NON;20;NON;inconnu
48.7691334949;2.45609209966;NON;4;NON;inconnu
48.8497157949;2.44911179966;NON;10;NON;arceaux
48.8490454949;2.45113639966;NON;10;NON;arceaux
48.8467060949;2.45312439966;NON;16;NON;arceaux
48.8498254949;2.45350339966;NON;10;NON;arceaux
48.8707973949;2.45545509966;NON;4;NON;arceaux
48.8496252949;2.45661169966;NON;4;NON;inconnu
48.8492731949;2.45811139966;NON;10;NON;inconnu
48.8492293949;2.45905229966;NON;20;NON;inconnu
48.8200894949;2.46438409966;NON;8;NON;arceaux
48.8445073949;2.46186959966;NON;16;NON;arceaux
48.8437213949;2.46441009966;OUI;40;OUI;abri
48.8436430949;2.46459619966;OUI;72;NON;ancrage
48.8700457949;2.45732459966;NON;4;NON;arceaux
48.8013854949;2.47981899965;NON;6;NON;inconnu
48.8203419949;2.46845249966;NON;0;NON;inconnu
48.9038356949;2.46803599966;OUI;0;NON;abri
48.8361341949;2.48173249965;NON;26;NON;arceaux
48.8936946949;2.47977389965;NON;0;NON;inconnu
48.8941595949;2.48022469597;NON;0;NON;inconnu
48.7147721949;2.48955939965;NON;10;NON;arceaux
48.7532053949;2.48854879965;NON;6;NON;arceaux
48.8016863949;2.48450879965;NON;4;NON;arceaux
48.7937609949;2.48625449965;NON;4;NON;arceaux
48.7931767949;2.48680039965;NON;0;NON;inconnu
48.7932817949;2.48730929965;NON;0;NON;inconnu
48.7971311949;2.48713199965;NON;12;NON;arceaux
48.8027672949;2.49056789965;NON;4;NON;inconnu
48.7730369949;2.49578739965;NON;8;NON;inconnu
48.8055838949;2.49641359965;NON;16;NON;inconnu
48.8046280949;2.49788349965;NON;6;NON;arceaux
48.8051309949;2.50133029965;NON;0;NON;inconnu
48.8051876949;2.50176999965;NON;0;NON;inconnu
48.8365827949;2.48577019965;NON;18;NON;arceaux
48.8378164949;2.49379459965;NON;12;NON;arceaux
48.8388278949;2.49382029965;NON;0;NON;inconnu
48.8385973449;2.49468765968;NON;16;NON;inconnu
48.8385986949;2.49469059965;NON;16;NON;inconnu
48.9290593949;2.48297629965;NON;0;NON;inconnu
48.9324125949;2.49397429965;NON;0;NON;inconnu
48.9314004949;2.49430429965;NON;0;NON;inconnu
48.9315539949;2.49493568898;NON;0;NON;inconnu
48.6982803949;2.50263309965;NON;6;NON;arceaux
48.6979567949;2.50557449965;OUI;0;NON;batiment
48.6988257949;2.50663779965;OUI;40;OUI;abri
48.6986736949;2.50686669965;OUI;40;OUI;abri
48.6807021949;2.53267009965;OUI;40;OUI;inconnu
48.5644277949;2.54247649965;OUI;8;NON;inconnu
48.6165250949;2.53933439965;NON;0;NON;arceaux
48.6315378949;2.55116779964;NON;0;NON;inconnu
48.6331026949;2.55145199964;NON;0;NON;arceaux
48.6333475949;2.55196289964;NON;0;NON;inconnu
48.6284761949;2.57033659964;NON;4;NON;inconnu
48.7902831949;2.50272869965;NON;0;NON;inconnu
48.7709041949;2.50827869965;OUI;20;NON;arceaux
48.7940662949;2.51315729965;OUI;20;NON;arceaux
48.8365730449;2.53126086911;OUI;0;NON;inconnu
48.8230010949;2.54358759965;NON;10;NON;inconnu
48.8410037949;2.54763359965;OUI;0;NON;inconnu
48.8408574949;2.55077939964;OUI;0;NON;inconnu
48.9929995949;2.53897409965;OUI;0;NON;autres
48.9366525949;2.55941289964;NON;6;NON;inconnu
48.9402552949;2.56699429964;NON;0;NON;inconnu
48.5639020949;2.58928119964;NON;0;NON;inconnu
48.6282179949;2.57861939964;NON;0;NON;ratelier
48.6282463949;2.58981759964;NON;6;NON;arceaux
48.8827167949;2.57773079964;NON;6;NON;arceaux
48.8828945949;2.57996579964;NON;6;NON;arceaux
48.8745299949;2.58204719964;NON;0;NON;inconnu
48.8743252949;2.58442509964;NON;30;NON;inconnu
48.8742339949;2.58472779964;OUI;0;NON;abri
48.8419088949;2.58849139964;NON;0;NON;inconnu
48.8789799949;2.59253659964;NON;2;NON;arceaux
48.8789103949;2.59262889964;NON;2;NON;arceaux
48.8059591449;2.61826864963;OUI;60;OUI;arceaux
48.8066746949;2.61836799964;OUI;40;NON;inconnu
48.8067694949;2.61853754868;OUI;40;OUI;abri
48.8433676949;2.6157909259;OUI;20;OUI;abri
48.8435994949;2.61580479964;OUI;12;NON;arceaux
48.8501354449;2.63608834963;OUI;0;NON;inconnu
48.8756164949;2.63962859963;OUI;20;NON;inconnu
48.9838352949;2.61709909964;NON;8;NON;inconnu
48.2681943449;2.68568609963;OUI;16;NON;arceaux
48.5279392949;2.65428099963;OUI;10;NON;inconnu
48.5371442949;2.65535449963;NON;12;NON;arceaux
48.4695573949;2.69782969962;NON;0;NON;ratelier
48.7249261949;2.65719519963;NON;0;NON;inconnu
48.7648934949;2.67348809963;NON;5;NON;inconnu
48.7653094949;2.67392419963;NON;2;NON;inconnu
48.8818018949;2.70414259962;OUI;160;OUI;inconnu
48.8367687949;2.71021739962;OUI;12;NON;arceaux
48.8824687949;2.70808123097;NON;8;NON;inconnu
48.8508402949;2.77004629961;NON;20;NON;arceaux
48.4067296949;2.79901440291;NON;0;NON;inconnu
48.6447622449;2.82467428125;OUI;10;NON;inconnu
48.3864710949;2.8428311996;NON;0;NON;inconnu
48.3820761949;2.95413399959;NON;0;NON;ratelier
48.9738222949;3.22046409955;OUI;10;NON;inconnu
48.5137489449;3.24976290953;OUI;12;NON;inconnu
48.5557615949;3.30362959954;NON;0;NON;inconnu
49.0982593948;2.36159009967;NON;20;NON;inconnu
49.0987350948;2.51625349965;NON;12;NON;arceaux
49.1003566948;2.52751789965;NON;10;NON;arceaux
48.9883582949;1.71150449976;NON;6;NON;arceaux
48.9903472949;1.71832349976;NON;2;NON;arceaux
48.9841213949;1.74739879976;OUI;20;NON;abri
48.8104287949;1.76536869975;NON;30;NON;inconnu
48.9793325949;1.78507539975;OUI;20;NON;abri
48.6259612949;1.82848089975;NON;6;NON;inconnu
48.6438311949;1.83155719975;NON;2;NON;arceaux
48.6934509949;1.8564441293;OUI;44;NON;arceaux
48.8155226949;1.87733209974;OUI;36;OUI;abri
49.0056702949;1.90242599974;OUI;12;NON;arceaux
49.0069957949;1.91953229973;OUI;36;OUI;abri
49.0069756449;1.9197250054;OUI;24;NON;abri
48.9461987949;1.93062919973;NON;4;NON;arceaux
48.7552087949;1.94383879613;OUI;16;NON;arceaux
48.7665301949;1.94775519973;NON;8;NON;arceaux
48.7669314949;1.94826869973;NON;10;NON;arceaux
48.7678521949;1.95281689973;NON;20;NON;arceaux
48.7723357949;1.95890419973;NON;6;NON;arceaux
48.7762821949;1.96356069973;NON;20;NON;ratelier
48.8281975949;1.96496689973;OUI;7;NON;arceaux
48.7817641949;1.98284219972;NON;4;NON;arceaux
48.8216713949;1.98487838806;NON;0;NON;inconnu
48.9810167949;1.98319889972;OUI;20;NON;arceaux
48.8211837949;1.99050989972;NON;6;NON;inconnu
48.8238538949;1.99339499972;NON;2;NON;inconnu
48.9396239949;1.99939341432;OUI;8;NON;arceaux
48.7700786949;2.00764899972;NON;6;NON;arceaux
48.7654344949;2.01702639972;NON;22;NON;ratelier
48.7711792949;2.01845069972;NON;22;NON;ratelier
48.7989632949;2.02349959972;NON;5;NON;ratelier
48.6172716949;2.02919829972;NON;6;NON;arceaux
48.7983730949;2.02392069972;OUI;4;NON;arceaux
48.7695222949;2.02870099972;NON;6;NON;ratelier
48.7638287949;2.03168479972;OUI;6;NON;ratelier
48.7673903949;2.03614669972;NON;6;NON;ratelier
48.7680166949;2.03682299972;NON;12;NON;ratelier
48.7698368949;2.03768089972;NON;8;NON;arceaux
48.7828170949;2.04022939972;NON;8;NON;arceaux
48.7791333949;2.04147959972;NON;4;NON;ancrage
48.9709685949;2.02778409972;NON;0;NON;inconnu
48.9491943949;2.03197769972;NON;18;NON;ratelier
49.0108689949;2.03067959972;NON;0;NON;inconnu
48.9296258949;2.03783999972;NON;4;NON;arceaux
49.0494522949;2.03468689972;OUI;20;NON;arceaux
49.0494390449;2.03486204972;OUI;36;OUI;arceaux
48.7113854949;2.04222389972;NON;0;NON;inconnu
48.7810246949;2.04228749972;NON;12;NON;arceaux
48.7828300949;2.04388829972;NON;0;NON;arceaux
48.7826043949;2.04418819972;NON;0;NON;ratelier
48.7886965949;2.04396729972;OUI;8;NON;inconnu
48.7639356449;2.04481225226;OUI;0;NON;inconnu
48.7791395949;2.04464379972;OUI;14;NON;arceaux
48.7861216949;2.04545089972;NON;20;NON;arceaux
48.7898887949;2.04596599972;NON;8;NON;arceaux
48.7883937949;2.04721479972;OUI;6;NON;arceaux
48.7847663949;2.05122069971;NON;8;NON;arceaux
48.7681076949;2.05265909971;NON;4;NON;arceaux
48.7828604949;2.05548069971;NON;6;NON;arceaux
48.7820406949;2.05851629971;OUI;48;NON;arceaux
48.7825991949;2.05881809971;NON;20;NON;arceaux
48.7856412949;2.06012329971;NON;28;NON;arceaux
48.9325772949;2.04249139972;OUI;90;NON;arceaux
48.9747956949;2.04960539971;OUI;0;NON;inconnu
49.0108841949;2.04357409972;NON;0;NON;inconnu
49.0110925949;2.05052939971;NON;0;NON;ancrage
48.9342934949;2.05259649971;NON;6;NON;arceaux
48.9294045949;2.05317479971;NON;9;NON;arceaux
48.9600851949;2.05700309971;OUI;0;NON;inconnu
48.5352798949;2.06847159971;OUI;20;NON;inconnu
48.7031233949;2.07101309971;OUI;20;NON;arceaux
48.6292359949;2.09346869971;NON;6;NON;inconnu
48.8944269949;2.06957139971;NON;0;NON;inconnu
48.7642749949;2.07116559971;OUI;18;NON;arceaux
48.7676656949;2.07757039971;NON;8;NON;inconnu
48.9007916949;2.07004899971;NON;15;NON;arceaux
48.9034853949;2.07314549971;OUI;0;NON;inconnu
48.8678968949;2.07586019971;NON;0;NON;inconnu
48.9963606949;2.06249619971;NON;2;NON;arceaux
48.9952208949;2.06376739971;NON;2;NON;arceaux
48.9598628949;2.06802289971;NON;10;NON;inconnu
49.0316812949;2.06081769971;NON;0;NON;inconnu
49.0146028949;2.07868009971;NON;0;NON;inconnu
48.7665366949;2.07891719971;OUI;16;NON;arceaux
48.7229973949;2.09450009971;NON;10;NON;arceaux
48.8718050949;2.09256119971;NON;0;NON;autres
48.9011514949;2.09218189971;NON;0;NON;arceaux
48.8985668949;2.09492729971;OUI;378;NON;batiment
48.9887682949;2.07892819971;NON;10;NON;arceaux
48.9910935949;2.08946949971;NON;8;NON;inconnu
48.9914137949;2.09357509971;NON;4;NON;arceaux
48.7017349949;2.10289479971;OUI;10;NON;ratelier
48.6871826949;2.11777229971;NON;14;NON;arceaux
48.5511417449;2.12540295589;OUI;10;NON;inconnu
48.6700694949;2.1266860997;NON;12;NON;ratelier
48.8717357449;2.09812353109;OUI;10;NON;arceaux
48.8928904949;2.10670619971;NON;0;NON;inconnu
49.0482844449;2.10105923064;NON;4;NON;inconnu
48.7269874949;2.1208773997;NON;6;NON;ratelier
48.8252353949;2.1238784997;NON;8;NON;inconnu
48.8014231949;2.1251590997;NON;6;NON;arceaux
48.7966254949;2.1262239997;NON;0;NON;arceaux
48.7933160949;2.1289369997;NON;6;NON;arceaux
48.8005199449;2.12929362971;OUI;128;OUI;abri
48.8054593949;2.1302965997;NON;12;NON;arceaux
48.8047718949;2.1306406997;NON;6;NON;arceaux
48.8016456949;2.1308148997;NON;2;NON;arceaux
48.8030241949;2.1313080997;NON;4;NON;arceaux
48.8090191949;2.1306011997;NON;4;NON;arceaux
48.9062531949;2.11681449971;NON;0;NON;inconnu
48.6983891949;2.1369292997;OUI;12;NON;arceaux
48.4341891949;2.1601328997;NON;8;NON;inconnu
48.6958785949;2.16296815269;OUI;12;NON;arceaux
48.6829354949;2.1648096997;NON;8;NON;arceaux
48.6978789949;2.1649020997;NON;6;NON;arceaux
48.7266284949;2.1464913997;OUI;5;NON;ratelier
48.7283021949;2.1494712997;NON;14;NON;arceaux
48.8772997949;2.1518069997;NON;0;NON;inconnu
48.9062662949;2.1512742997;NON;5;NON;ratelier
48.7283733449;2.1528584997;OUI;10;NON;abri
48.7969140949;2.1538059997;NON;8;NON;ancrage
48.7970996949;2.1540504997;NON;8;NON;arceaux
48.7963041949;2.1541767997;NON;6;NON;arceaux
48.7915276949;2.1563753997;NON;0;NON;inconnu
48.7938052949;2.1580384997;NON;44;NON;inconnu
48.8857571949;2.1549205997;NON;16;NON;arceaux
48.8082113949;2.1672210997;NON;6;NON;arceaux
48.9367147949;2.1578604997;OUI;0;NON;inconnu
48.9375537949;2.15799847675;OUI;88;OUI;abri
48.9913978949;2.1683987997;NON;6;NON;arceaux
48.6818411949;2.1709968997;NON;6;NON;arceaux
48.7094261949;2.1712091997;OUI;24;NON;arceaux
48.7104752949;2.17135630259;OUI;10;NON;ratelier
48.6848809949;2.1737504997;NON;4;NON;arceaux
48.8004853949;2.1713059997;NON;10;NON;inconnu
48.8010906949;2.1713436997;NON;30;NON;arceaux
48.8865080949;2.1744959997;NON;24;NON;arceaux
48.8786533949;2.1812571997;NON;6;NON;arceaux
48.8919288949;2.18854629942;OUI;0;NON;inconnu
48.9114604949;2.1797016997;NON;8;NON;arceaux
48.9731000949;2.1784518997;NON;6;NON;arceaux
49.0706366948;2.1749100997;NON;10;NON;inconnu
48.9207027449;2.18393654304;OUI;50;NON;arceaux
48.7122090949;2.19335569969;OUI;29;NON;inconnu
48.8981186949;2.19309449969;NON;6;NON;arceaux
48.8622523949;2.19593059969;NON;8;NON;arceaux
48.8891941949;2.19553019969;NON;8;NON;arceaux
48.8907441949;2.19556479969;NON;2;NON;arceaux
48.8907284949;2.19559169969;NON;2;NON;arceaux
48.8956534449;2.1960098476;OUI;20;NON;arceaux
48.8895253949;2.19627919969;NON;10;NON;arceaux
48.8928446949;2.19664339969;NON;6;NON;ancrage
48.8897695949;2.19817689969;NON;6;NON;arceaux
48.7121497949;2.20415349969;OUI;0;NON;ratelier
48.8878304949;2.20105289969;OUI;28;NON;arceaux
48.8996549949;2.20089579969;NON;6;NON;arceaux
48.8517045949;2.20570389969;NON;10;NON;arceaux
48.8921676949;2.20665729969;NON;16;NON;inconnu
48.9253621949;2.1895716997;NON;10;NON;arceaux
48.9570070949;2.19650779969;NON;0;NON;ancrage
48.9569331949;2.19715419969;NON;0;NON;ancrage
49.0046440949;2.19295019969;NON;5;NON;arceaux
48.9310391949;2.20726889969;NON;6;NON;arceaux
48.9736783949;2.20596239969;NON;6;NON;arceaux
49.0066065949;2.20225669969;NON;10;NON;arceaux
49.0916461949;2.20262159969;NON;0;NON;inconnu
48.7057698949;2.21076359969;NON;4;NON;arceaux
48.7063634949;2.21255199969;NON;4;NON;inconnu
48.7104190949;2.21277109969;NON;10;NON;ratelier
48.6983202949;2.23128999969;NON;6;NON;ratelier
48.6998276949;2.24344899969;NON;8;NON;arceaux
48.7108419949;2.21386849969;NON;0;NON;inconnu
48.7116756949;2.21408559969;NON;0;NON;ratelier
48.8442052949;2.20864009969;NON;5;NON;inconnu
48.8857638949;2.21019719969;NON;20;NON;arceaux
48.9014085949;2.21004079969;NON;10;NON;arceaux
48.8244856949;2.21245589969;NON;8;NON;arceaux
48.8213399449;2.21454819969;OUI;12;NON;arceaux
48.8581641949;2.21434929969;NON;10;NON;arceaux
48.8705247949;2.21378799969;NON;6;NON;arceaux
48.8654893949;2.21681479969;NON;10;NON;arceaux
48.9031915949;2.21533499969;NON;10;NON;arceaux
48.8859516949;2.21668439969;NON;10;NON;arceaux
48.7119207949;2.21869209969;OUI;15;NON;ratelier
48.7110554949;2.21963469969;NON;10;NON;ratelier
48.7330984949;2.22149269969;NON;3;NON;ratelier
48.7742425449;2.21899452391;NON;0;NON;inconnu
48.7848823949;2.21958059969;NON;16;NON;arceaux
48.7844951949;2.22211389969;NON;16;NON;arceaux
48.8265789949;2.21991549969;NON;8;NON;arceaux
48.8972449949;2.21760609969;NON;52;NON;arceaux
48.9012943949;2.21774559969;NON;18;NON;arceaux
48.8875829949;2.21844549969;NON;2;NON;arceaux
48.8968727949;2.21893949969;NON;4;NON;arceaux
48.8982032949;2.21956059969;NON;14;NON;arceaux
48.8981030949;2.21983989969;NON;10;NON;arceaux
48.8289817949;2.22492929969;NON;4;NON;arceaux
48.8293317949;2.22492089969;NON;4;NON;arceaux
48.8962129949;2.22167389969;NON;59;NON;ratelier
48.8960058949;2.22170649969;NON;7;NON;ratelier
48.8888810949;2.22601959969;NON;6;NON;arceaux
48.8953178949;2.22548529969;NON;14;NON;arceaux
48.9314842949;2.20873489969;NON;4;NON;arceaux
48.9265609949;2.21436669969;NON;6;NON;ratelier
48.9049405949;2.21500179969;NON;20;NON;arceaux
49.0205919949;2.21050239969;NON;0;NON;arceaux
49.0174121949;2.21099419969;NON;0;NON;inconnu
49.0167083949;2.21161849969;NON;18;NON;arceaux
49.0184226949;2.21638689969;NON;5;NON;arceaux
48.9076454949;2.21750889969;NON;6;NON;arceaux
48.9229045949;2.21731179969;NON;12;NON;arceaux
48.9228071949;2.21732519969;NON;6;NON;arceaux
48.9089275949;2.22050959969;NON;6;NON;arceaux
48.9091241949;2.22113459969;NON;6;NON;arceaux
48.9518780949;2.21962799969;NON;0;NON;inconnu
48.9087971949;2.22170989969;NON;4;NON;arceaux
48.9178965949;2.22461279969;NON;8;NON;arceaux
48.9123949949;2.22504139969;NON;14;NON;arceaux
48.9158310949;2.22557299969;NON;8;NON;arceaux
49.0395551949;2.21791689969;NON;8;NON;arceaux
48.7195510949;2.23221289969;OUI;80;NON;ratelier
48.7206238949;2.23498149969;OUI;12;NON;ratelier
48.8341158949;2.22875699969;NON;0;NON;inconnu
48.8712503949;2.22662429969;NON;4;NON;arceaux
48.8885993949;2.22633579969;NON;8;NON;arceaux
48.8889874949;2.22647339969;NON;10;NON;arceaux
48.8893936949;2.22685839969;NON;10;NON;arceaux
48.8891961949;2.22744439969;NON;10;NON;arceaux
48.8880484949;2.22798709969;NON;6;NON;arceaux
48.8927810949;2.22765059969;NON;4;NON;arceaux
48.8785925949;2.23038519969;NON;6;NON;arceaux
48.8376795949;2.23208529969;NON;0;NON;inconnu
48.8367575949;2.23217329969;NON;0;NON;inconnu
48.8283873949;2.23381049969;NON;0;NON;inconnu
48.8270983949;2.23444789969;NON;0;NON;inconnu
48.8306749949;2.23454759969;NON;0;NON;inconnu
48.8389964949;2.23424549969;NON;0;NON;inconnu
48.8417591949;2.23479389969;NON;0;NON;inconnu
48.8509989949;2.23435809969;NON;0;NON;inconnu
48.8448959949;2.23513549969;NON;0;NON;inconnu
48.8842037949;2.23118959969;NON;8;NON;arceaux
48.8924667949;2.23226999969;NON;24;NON;arceaux
48.8857123949;2.23329109969;NON;14;NON;inconnu
48.8984721949;2.23300799969;NON;6;NON;arceaux
48.8985127949;2.23320709969;NON;6;NON;arceaux
48.8982235949;2.23338079969;NON;4;NON;arceaux
48.7118214949;2.24336789969;NON;6;NON;arceaux
48.8136719949;2.23549849969;NON;0;NON;inconnu
48.8286065949;2.23603669969;NON;0;NON;inconnu
